Order_ID,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Country,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Sales,Cost,Profit,Payment_Method,Order_Status,Order_Date,Delivery_Date,Customer_Rating
ORD-1047009,CUST-19824,Kavya Brown,Female,49.0,New,India,West Bengal,Kolkata,Sports,Team Sports,Cricket Bat,15001.82,1,10.0,1500.18,144.0,13645.64,11117.53,2528.11,,Delivered,2025-11-16,2025-11-18,3.3
ORD-1047010,CUST-21280,Aisha Kumar,Female,22.0,New,United States,Texas,Houston,Fashion,Women,Dress,2681.62,1,25.0,670.4,203.34,2214.56,2447.27,-232.71,UPI,Delivered,2026-03-18,2026-03-26,3.6
ORD-1047011,CUST-27331,Rohan Sharma,Female,41.0,Premium,India,,Kolkata,Electronics,Computer,Bluetooth Speaker,40764.54,2,10.0,8152.91,160.07,73536.24,70988.08,2548.16,Credit Card,Delivered,2024-12-14,2024-12-21,4.4
ORD-1047012,CUST-18817,Rahul Johnson,Female,58.0,VIP,United States,New York,,Sports,Outdoor,Football,4871.99,2,0.0,0.0,188.37,9932.35,7184.79,2747.56,Debit Card,Delivered,2023-05-30,,3.7
ORD-1047013,CUST-21330,William Johnson,Female,28.0,Regular,United States,Arizona,Phoenix,Fashion,Men,Dress,3987.21,3,20.0,2392.33,267.96,9837.26,8797.94,1039.32,Wallet,Delivered,2024-07-31,2024-08-10,3.9
ORD-1047014,CUST-13633,Ananya Johnson,Male,18.0,VIP,United States,New York,New York,Books,Education,Textbook,2089.88,1,5.0,104.49,179.81,2165.2,1937.02,228.18,Credit Card,Delivered,2026-07-05,2026-07-09,4.5
ORD-1047015,CUST-10300,Liam Johnson,Male,37.0,VIP,India,Delhi,Delhi,Grocery,Household,Cooking Oil,1503.64,1,10.0,150.36,21.32,1374.6,1257.12,117.48,UPI,Delivered,2026-03-23,2026-03-30,3.8
ORD-1047016,CUST-17564,Liam Wilson,Male,44.0,VIP,United States,Illinois,Chicago,Beauty,Cosmetics,Sunscreen,1766.69,2,5.0,176.67,304.77,3661.48,2386.63,1274.85,Credit Card,Delivered,2024-02-06,2024-02-15,4.6
ORD-1047017,CUST-34676,Saurabh Reddy,Male,29.0,Regular,United States,California,Los Angeles,Sports,Fitness,Dumbbell Set,8022.37,3,20.0,4813.42,312.04,19565.73,21204.84,-1639.11,Cash on Delivery,Delivered,2023-12-16,2023-12-21,3.6
ORD-1047018,CUST-31285,Emma Patel,Female,65.0,Regular,United States,California,,Sports,Outdoor,Football,7442.5,2,5.0,744.25,306.92,14447.67,11869.08,2578.59,Credit Card,Delivered,2025-12-09,2025-12-15,2.8
ORD-1047019,CUST-29287,Arjun Reddy,Female,48.0,Premium,Australia,New South Wales,Sydney,Home & Kitchen,Kitchen,Office Chair,2497.12,3,10.0,749.14,220.01,6962.23,5292.99,1669.24,UPI,Delivered,2023-05-05,2023-05-11,2.9
ORD-1047020,CUST-10334,Priya Brown,Female,29.0,Premium,India,West Bengal,Kolkata,Grocery,Beverages,Cooking Oil,2343.02,1,15.0,351.45,188.18,2179.75,2231.31,-51.56,Wallet,Returned,2025-04-05,2025-04-06,4.4
ORD-1047021,CUST-10760,Sophia Brown,Male,18.0,Regular,India,Tamil Nadu,Chennai,Electronics,Wearable,Bluetooth Speaker,6542.92,1,5.0,327.15,79.4,6295.17,5817.63,477.54,UPI,Delivered,2026-02-20,2026-02-23,5.0
ORD-1047022,CUST-25608,Rahul Singh,Male,51.0,New,India,Gujarat,Ahmedabad,Books,Education,Science Book,1062.04,1,5.0,53.1,97.43,1106.37,850.72,255.65,UPI,Delivered,2025-01-12,2025-01-13,4.0
ORD-1047023,CUST-24332,William Gupta,Female,19.0,Regular,Canada,Ontario,Toronto,Electronics,Wearable,Headphones,94812.86,3,0.0,0.0,255.83,284694.41,222952.26,61742.15,UPI,Delivered,2023-11-13,2023-11-18,3.5
ORD-1047024,CUST-11031,Emma Mehta,Male,55.0,Regular,India,Tamil Nadu,Chennai,Electronics,Computer,Tablet,67541.22,2,0.0,0.0,191.62,135274.06,105960.65,29313.41,UPI,Delivered,2026-05-09,2026-05-14,3.1
ORD-1047025,CUST-13001,Neha Johnson,Male,69.0,Premium,India,Karnataka,Bengaluru,Home & Kitchen,Home Decor,Cookware Set,12955.22,1,25.0,3238.8,186.22,9902.64,9368.24,534.4,Cash on Delivery,Delivered,2024-11-23,2024-11-28,4.8
ORD-1047026,CUST-13634,Saurabh Smith,Female,42.0,Premium,United States,Arizona,Phoenix,Electronics,Audio,Smartphone,7309.29,2,20.0,2923.72,308.49,12003.35,13616.56,-1613.21,Cash on Delivery,Cancelled,2025-09-22,2025-10-01,3.3
ORD-1047027,CUST-30834,Arjun Smith,Male,43.0,Premium,India,,Chennai,Electronics,Mobile,Bluetooth Speaker,59199.3,2,0.0,0.0,82.05,118480.65,101063.31,17417.34,UPI,Delivered,2023-04-30,2023-05-02,3.2
ORD-1047028,CUST-11327,Ava Mehta,Male,20.0,Regular,United States,New York,New York,Beauty,Skincare,Perfume,8075.53,1,10.0,807.55,234.57,7502.55,5811.08,1691.47,Wallet,Delivered,2025-10-23,2025-10-28,4.1
ORD-1047029,CUST-14728,Liam Thomas,Female,,Premium,United States,California,Los Angeles,Grocery,Household,Cooking Oil,3042.47,4,10.0,1216.99,315.69,11268.58,10420.39,848.19,Cash on Delivery,Delivered,2023-01-29,2023-02-03,3.9
ORD-1047030,CUST-28088,Rohan Gupta,Male,55.0,Premium,India,Tamil Nadu,Chennai,Grocery,Household,Dry Fruits,2465.33,4,10.0,986.13,153.63,9028.82,9235.6,-206.78,Cash on Delivery,Delivered,2023-04-07,2023-04-11,
ORD-1047031,CUST-14928,Vivaan Singh,Female,23.0,VIP,Canada,Ontario,Toronto,Sports,Outdoor,Yoga Mat,6386.36,2,15.0,1915.91,170.04,11026.85,11175.13,-148.28,Credit Card,Returned,2025-12-16,2025-12-21,3.6
ORD-1047032,CUST-22352,Rahul Das,Male,39.0,Regular,India,Gujarat,Ahmedabad,Books,Non-Fiction,Children Book,1438.48,1,0.0,0.0,0.0,1438.48,1229.12,209.36,Wallet,Delivered,2024-12-06,2024-12-10,4.9
ORD-1047033,CUST-17695,Neha Patel,Female,54.0,Regular,India,Tamil Nadu,Chennai,Home & Kitchen,Furniture,Table Lamp,13573.89,2,10.0,2714.78,22.58,24455.58,18900.14,5555.44,Wallet,Delivered,2025-11-29,2025-12-04,5.0
ORD-1047034,CUST-12333,Ava Taylor,Male,58.0,Regular,India,Gujarat,Ahmedabad,Fashion,Footwear,Shoes,4417.85,1,10.0,441.79,89.9,4065.96,3791.44,274.52,,Delivered,2025-08-27,2025-08-30,4.2
ORD-1047035,CUST-28134,Ava Anderson,Female,30.0,Premium,United States,Texas,Houston,Fashion,Men,Jeans,2778.57,2,5.0,277.86,171.91,5451.19,4097.59,1353.6,UPI,Delivered,2024-11-10,2024-11-15,4.0
ORD-1047036,CUST-19147,Saurabh Gupta,Male,40.0,New,India,Karnataka,Bengaluru,Sports,Fitness,Football,4108.63,1,10.0,410.86,80.73,3778.5,3527.81,250.69,Net Banking,Delivered,2026-03-31,2026-04-07,3.0
ORD-1047037,CUST-22036,Emma Wilson,Male,19.0,Regular,India,Telangana,Hyderabad,Books,Non-Fiction,Science Book,1631.83,2,40.0,1305.46,205.31,2163.51,2562.1,-398.59,Cash on Delivery,Delivered,2023-01-09,2023-01-14,4.1
ORD-1047038,CUST-20664,Aditya Thomas,Female,44.0,Regular,India,Maharashtra,Pune,Electronics,Wearable,Smartwatch,77526.79,1,10.0,7752.68,0.0,69774.11,66706.1,3068.01,Wallet,Returned,2024-09-05,2024-09-09,2.6
ORD-1047039,CUST-28812,Aisha Brown,Female,28.0,New,United Kingdom,England,Manchester,Fashion,Footwear,Dress,3021.74,2,10.0,604.35,285.45,5724.58,4233.79,1490.79,Net Banking,Delivered,2024-04-14,2024-04-21,4.3
ORD-1047040,CUST-30852,Emma Reddy,Male,51.0,Regular,India,Maharashtra,Mumbai,Beauty,Haircare,Shampoo,2384.67,4,0.0,0.0,120.15,9658.83,6220.54,3438.29,Cash on Delivery,Delivered,2024-10-02,2024-10-08,2.9
ORD-1047041,CUST-30197,Aisha Anderson,Other,60.0,Regular,Canada,British Columbia,Vancouver,Grocery,Household,Cooking Oil,932.18,1,15.0,139.83,180.84,973.19,952.07,21.12,UPI,Delivered,2024-07-14,2024-07-21,4.6
ORD-1047042,CUST-10017,Liam Patel,Male,30.0,Premium,India,Delhi,Delhi,Home & Kitchen,Kitchen,Table Lamp,12043.02,1,0.0,0.0,144.88,12187.9,8459.73,3728.17,,Delivered,2026-06-14,,3.4
ORD-1047043,CUST-20835,Aisha Wilson,,70.0,Regular,India,Telangana,Hyderabad,Sports,Outdoor,Dumbbell Set,6760.89,2,10.0,1352.18,199.34,12368.94,10770.23,1598.71,Debit Card,Delivered,2025-07-17,2025-07-23,3.2
ORD-1047044,CUST-12772,Aisha Sharma,Male,34.0,New,India,Delhi,Delhi,Beauty,Fragrance,Perfume,3075.35,2,10.0,615.07,229.0,5764.63,5240.34,524.29,Debit Card,Delivered,2023-09-16,2023-09-18,4.4
ORD-1047045,CUST-22814,Ananya Das,Female,101.0,New,United States,Illinois,Chicago,Electronics,Computer,Smartwatch,82599.88,3,15.0,37169.95,145.26,210774.95,218782.44,-8007.49,UPI,Delivered,2023-10-12,2023-10-16,3.8
ORD-1047046,CUST-10935,James Singh,Female,19.0,Regular,India,Delhi,Delhi,Electronics,Computer,Bluetooth Speaker,56296.37,1,30.0,16888.91,74.52,39481.98,45000.17,-5518.19,Net Banking,Delivered,2026-07-20,2026-07-25,4.9
ORD-1047047,CUST-13648,Sophia Thomas,Male,52.0,Regular,United States,,Phoenix,Fashion,Accessories,Handbag,3338.57,2,15.0,1001.57,91.31,5766.88,4485.4,1281.48,Cash on Delivery,Delivered,2025-04-23,2025-05-02,4.1
ORD-1047048,CUST-26341,Neha Patel,Female,37.0,Regular,India,Maharashtra,Mumbai,sports,Fitness,Cricket Bat,6156.72,1,15.0,923.51,148.86,5382.07,4643.36,738.71,UPI,Delivered,2024-01-05,2024-01-08,4.6
ORD-1047049,CUST-14770,Aarav Sharma,Female,54.0,New,United States,New York,New York,Electronics,Wearable,Bluetooth Speaker,89779.07,4,10.0,35911.63,163.09,323367.74,319745.64,3622.1,Wallet,Delivered,2024-12-09,2024-12-15,2.8
ORD-1047050,CUST-28205,Arjun Smith,Male,65.0,Premium,India,Karnataka,Bengaluru,Home & Kitchen,Home Decor,Storage Box,2802.19,3,20.0,1681.31,140.03,6865.29,7373.28,-507.99,Net Banking,Delivered,2023-01-09,2023-01-14,
ORD-1047051,CUST-17411,Rahul Mehta,Female,35.0,Premium,Canada,British Columbia,Vancouver,Electronics,Computer,Laptop,49124.11,1,30.0,14737.23,198.71,34585.59,41927.19,-7341.6,Cash on Delivery,Delivered,2026-01-13,2026-01-20,3.5
ORD-1047052,CUST-15337,Saurabh Sharma,Female,58.0,New,India,West Bengal,Kolkata,Home & Kitchen,Kitchen,Table Lamp,16106.93,5,30.0,24160.4,160.68,56534.93,64673.01,-8138.08,UPI,Delivered,2025-05-25,2025-05-31,4.1
ORD-1047053,CUST-11896,Aisha Smith,Male,64.0,Regular,United States,Illinois,Chicago,Sports,Team Sports,Yoga Mat,10935.67,1,15.0,1640.35,175.35,9470.67,8357.5,1113.17,Debit Card,Delivered,2023-09-23,2023-09-27,2.9
ORD-1047054,CUST-13251,Ava Das,Male,51.0,Premium,India,West Bengal,Kolkata,Books,Non-Fiction,Novel,2566.1,3,30.0,2309.49,246.01,5634.82,6074.51,-439.69,UPI,Delivered,2023-01-24,2023-01-30,4.3
ORD-1047055,CUST-27360,,Female,39.0,Premium,India,Karnataka,Bengaluru,Sports,Team Sports,Tennis Racket,4744.73,2,15.0,1423.42,173.41,8239.45,7208.23,1031.22,Net Banking,Delivered,2024-05-18,2024-05-24,2.9
ORD-1047056,CUST-33065,Kavya Mehta,Male,22.0,Premium,India,Delhi,Delhi,Sports,Outdoor,Tennis Racket,2336.41,1,20.0,467.28,122.86,1991.99,2030.87,-38.88,Wallet,Delivered,2023-06-21,2023-06-29,3.4
ORD-1047057,CUST-19907,Noah Kumar,Male,54.0,Regular,India,Tamil Nadu,Chennai,Sports,Fitness,Tennis Racket,9236.66,3,10.0,2771.0,191.6,25130.58,20160.05,4970.53,Net Banking,Delivered,2025-08-24,2025-08-27,4.3
ORD-1047058,CUST-25723,Kavya Reddy,Male,47.0,Regular,United Kingdom,England,London,Home & Kitchen,Home Decor,Cookware Set,15628.19,3,40.0,18753.83,295.52,28426.26,38000.11,-9573.85,UPI,Delivered,2024-08-30,2024-09-03,4.8
ORD-1047059,CUST-29044,Aarav Das,Male,18.0,Premium,India,Gujarat,Ahmedabad,Beauty,Haircare,Makeup Kit,3881.88,2,15.0,1164.56,91.87,6691.07,6106.43,584.64,Cash on Delivery,Delivered,2024-08-09,2024-08-10,5.0
ORD-1047060,CUST-28951,Emma Thomas,Male,36.0,New,India,Maharashtra,Mumbai,Home & Kitchen,Kitchen,Bedsheet,10172.05,1,25.0,2543.01,145.29,7774.33,7651.73,122.6,Cash on Delivery,Delivered,2023-02-12,2023-02-13,4.1
ORD-1047061,CUST-17678,Aarav Sharma,Male,52.0,Premium,United States,California,Los Angeles,Grocery,Household,Snacks Pack,2053.95,1,15.0,308.09,226.23,1972.09,2048.54,-76.45,Cash on Delivery,Cancelled,2025-03-05,2025-03-14,3.9
ORD-1047062,CUST-13118,Rahul Singh,Female,52.0,Premium,United States,Arizona,Phoenix,Electronics,Wearable,Tablet,25463.86,1,15.0,3819.58,199.36,21843.64,23569.85,-1726.21,Cash on Delivery,Delivered,2026-01-08,2026-01-12,5.0
ORD-1047063,CUST-30453,Ananya Johnson,Male,56.0,Regular,United States,Texas,Houston,Electronics,Wearable,Tablet,32449.01,2,0.0,0.0,210.4,65108.42,58110.86,6997.56,Cash on Delivery,Delivered,2026-01-27,2026-02-04,3.8
ORD-1047064,CUST-28072,Aarav Singh,Male,23.0,Regular,United Kingdom,England,Birmingham,Home & Kitchen,Home Decor,Bedsheet,7956.07,1,0.0,0.0,239.02,8195.09,6925.42,1269.67,Debit Card,Delivered,2025-10-13,2025-10-18,4.5
ORD-1047065,CUST-12304,Olivia Gupta,Male,36.0,Premium,India,Delhi,Delhi,Electronics,Computer,Smartwatch,15667.13,3,15.0,7050.21,136.94,40088.12,37359.26,2728.86,Net Banking,Delivered,2024-05-22,2024-05-30,3.9
ORD-1047066,CUST-27401,Saurabh Thomas,Male,67.0,Premium,India,Tamil Nadu,Chennai,Books,Non-Fiction,Science Book,2691.87,1,30.0,807.56,85.98,1970.29,2481.74,-511.45,UPI,Delivered,2024-10-22,2024-10-24,4.5
ORD-1047067,CUST-28421,,Female,29.0,VIP,India,Tamil Nadu,Chennai,Home & Kitchen,Kitchen,Office Chair,2717.5,3,25.0,2038.12,139.94,6254.32,5967.59,286.73,Wallet,Delivered,2024-07-08,2024-07-13,
ORD-1047068,CUST-25331,Ava Kumar,Male,56.0,New,India,Maharashtra,Mumbai,Grocery,Beverages,Cooking Oil,1601.9,3,30.0,1441.71,0.0,3363.99,4141.49,-777.5,Net Banking,Delivered,2024-10-19,2024-10-24,2.6
ORD-1047069,CUST-22902,Arjun Johnson,Female,54.0,,India,Telangana,Hyderabad,Books,Education,Business Book,147.72,1,5.0,7.39,0.0,140.33,114.15,26.18,Credit Card,Delivered,2025-12-29,2026-01-05,4.5
ORD-1047070,CUST-30693,James Anderson,Male,68.0,Regular,India,Tamil Nadu,Chennai,Electronics,Mobile,Tablet,65589.3,3,20.0,39353.58,240.09,157654.41,161731.23,-4076.82,UPI,Delivered,2024-12-04,2024-12-08,5.0
ORD-1047071,CUST-22858,Aisha Smith,Other,33.0,New,United Kingdom,England,Manchester,Home & Kitchen,Kitchen,Storage Box,13201.63,2,15.0,3960.49,274.94,22717.71,20790.36,1927.35,,Delivered,2023-04-14,2023-04-24,4.7
ORD-1047072,CUST-13397,Rohan Reddy,Female,19.0,Premium,India,Maharashtra,Mumbai,Books,,Science Book,1480.57,5,15.0,1110.43,93.11,6385.53,6337.4,48.13,Net Banking,Delivered,2024-08-29,2024-09-01,4.0
ORD-1047073,CUST-28436,Noah Singh,Male,,New,India,West Bengal,Kolkata,Fashion,Accessories,Jacket,3788.22,2,25.0,1894.11,162.23,5844.56,5749.78,94.78,Credit Card,Delivered,2024-06-13,2024-06-20,4.1
ORD-1047074,CUST-19634,Kavya Johnson,Female,48.0,New,United States,California,Los Angeles,Electronics,Computer,Laptop,49506.69,3,25.0,37130.02,325.41,111715.46,127137.15,-15421.69,Wallet,Delivered,2024-11-02,2024-11-08,2.9
ORD-1047075,CUST-31908,Aisha Mehta,Female,30.0,Regular,India,Maharashtra,Mumbai,Electronics,Computer,Bluetooth Speaker,37758.45,1,10.0,3775.84,0.0,33982.61,34659.57,-676.96,Credit Card,Delivered,2023-12-25,2024-01-01,4.3
ORD-1047076,CUST-21865,Rahul Gupta,Female,61.0,Regular,India,Tamil Nadu,Chennai,Sports,Team Sports,Dumbbell Set,4243.65,1,5.0,212.18,116.01,4147.48,3545.93,601.55,Credit Card,Delivered,2023-03-11,2023-03-14,5.0
ORD-1047077,CUST-26901,Priya Smith,Female,54.0,Regular,India,Maharashtra,Pune,Fashion,Women,Dress,8432.83,2,20.0,3373.13,84.16,13576.69,12019.75,1556.94,Credit Card,Delivered,2026-01-05,,3.5
ORD-1047078,CUST-16102,Sophia Brown,Female,57.0,Regular,India,Telangana,Hyderabad,Beauty,Fragrance,Makeup Kit,9512.45,1,30.0,2853.74,150.71,6809.42,6076.84,732.58,Net Banking,Delivered,2025-05-06,2025-05-10,4.1
ORD-1047079,CUST-34038,Saurabh Brown,Male,23.0,New,United Kingdom,England,Manchester,Electronics,Audio,Headphones,33651.74,1,5.0,1682.59,244.12,32213.27,28182.78,4030.49,Net Banking,Delivered,2025-12-16,2025-12-25,3.6
ORD-1047080,CUST-30096,Liam Reddy,Female,25.0,Regular,India,West Bengal,Kolkata,Home & Kitchen,Kitchen,Cookware Set,14422.92,1,10.0,1442.29,68.34,13048.97,12041.65,1007.32,UPI,Delivered,2025-02-14,2025-02-20,5.0
ORD-1047081,CUST-13943,Vivaan Patel,Male,64.0,Regular,India,Delhi,Delhi,Electronics,Audio,Smartwatch,54492.41,1,20.0,10898.48,192.31,43786.24,44583.96,-797.72,Debit Card,Delivered,2024-01-06,2024-01-09,3.1
ORD-1047082,CUST-34264,Aisha Taylor,Male,48.0,Regular,India,Delhi,Delhi,Home & Kitchen,Home Decor,Mixer,12092.25,2,20.0,4836.9,170.75,19518.35,21564.8,-2046.45,Net Banking,Delivered,2024-08-03,2024-08-07,3.8
ORD-1047083,CUST-24176,Rahul Smith,,54.0,Regular,Canada,Ontario,Toronto,Electronics,Wearable,Tablet,63206.87,5,20.0,63206.87,152.84,252980.32,289768.49,-36788.17,Net Banking,Delivered,2025-10-17,2025-10-23,4.9
ORD-1047084,CUST-31529,Sophia Thomas,Female,51.0,Regular,India,Tamil Nadu,Chennai,Sports,Team Sports,Tennis Racket,2143.51,4,0.0,0.0,112.4,8686.44,6870.88,1815.56,Net Banking,Delivered,2023-09-09,2023-09-12,3.0
ORD-1047085,CUST-13412,Rahul Mehta,Male,36.0,Regular,India,Maharashtra,Mumbai,Home & Kitchen,Kitchen,Office Chair,13919.11,1,0.0,0.0,89.13,14008.24,11435.66,2572.58,Wallet,Delivered,2024-03-22,2024-03-25,4.6
ORD-1047086,CUST-34267,Ava Reddy,Female,,Regular,India,Tamil Nadu,Chennai,Electronics,Computer,Tablet,71227.96,4,,14245.59,174.97,270841.22,263574.7,7266.52,Debit Card,Delivered,2023-06-13,2023-06-14,3.4
ORD-1047087,CUST-13949,Aditya Smith,Male,54.0,Premium,Canada,British Columbia,Vancouver,Sports,Team Sports,Tennis Racket,15608.07,1,5.0,780.4,167.31,14994.98,11655.62,3339.36,Net Banking,Delivered,2023-03-20,2023-03-25,3.8
ORD-1047088,CUST-26971,Ava Kumar,Female,31.0,Regular,India,West Bengal,Kolkata,Sports,Fitness,Tennis Racket,7631.57,1,0.0,0.0,164.86,7796.43,6387.1,1409.33,UPI,Delivered,2025-12-03,2025-12-08,
ORD-1047089,CUST-21598,Liam Johnson,Female,24.0,VIP,Canada,Quebec,Montreal,Electronics,Wearable,Smartwatch,55450.65,2,0.0,0.0,211.19,111112.49,88192.2,22920.29,Net Banking,Delivered,2023-06-12,2023-06-19,4.9
ORD-1047090,CUST-24645,Ananya Reddy,Male,29.0,New,United States,California,Los Angeles,Sports,,Dumbbell Set,11944.47,2,15.0,3583.34,288.37,20593.97,17937.01,2656.96,Wallet,Delivered,2026-02-10,2026-02-16,3.8
ORD-1047091,CUST-34483,Liam Smith,Male,28.0,,India,Maharashtra,,Electronics,Wearable,Laptop,4764.71,2,5.0,476.47,273.7,9326.65,8866.48,460.17,Wallet,Delivered,2026-07-07,2026-07-09,3.5
ORD-1047092,CUST-30286,Arjun Mehta,Male,69.0,Regular,United Kingdom,England,London,Fashion,Accessories,Handbag,6202.72,2,30.0,3721.63,392.5,9076.31,9767.44,-691.13,Net Banking,Delivered,2024-12-24,2024-12-29,4.0
ORD-1047093,CUST-15872,Noah Kumar,Male,41.0,Premium,India,Gujarat,Ahmedabad,Grocery,Beverages,Breakfast Cereal,1265.57,1,0.0,0.0,114.65,1380.22,1101.41,278.81,Credit Card,Delivered,2024-04-27,2024-04-28,3.7
ORD-1047094,CUST-30536,James Patel,Other,48.0,Regular,United Kingdom,England,Manchester,Sports,Fitness,Yoga Mat,,2,5.0,716.6,193.87,13809.29,11337.07,2472.22,Net Banking,Delivered,2024-10-29,2024-11-05,
ORD-1047095,CUST-16291,Ananya Taylor,Female,43.0,Regular,United States,Texas,Houston,Sports,Outdoor,Football,15998.67,3,20.0,9599.2,138.6,38535.41,35843.31,2692.1,Cash on Delivery,Delivered,2025-02-22,2025-03-01,4.3
ORD-1047096,CUST-28813,William Smith,Male,48.0,Regular,Australia,Victoria,Melbourne,Books,Fiction,Textbook,1378.53,3,30.0,1240.68,255.57,3150.48,3226.19,-75.71,Credit Card,Delivered,2025-05-16,2025-05-22,4.6
ORD-1047097,CUST-15482,Emma Brown,Male,38.0,Premium,India,Tamil Nadu,,Beauty,Fragrance,Shampoo,3833.54,3,30.0,3450.19,79.42,8129.85,9124.48,-994.63,UPI,Delivered,2024-03-20,2024-03-25,3.5
ORD-1047098,CUST-10365,Rahul Anderson,Female,55.0,,India,Tamil Nadu,Chennai,Beauty,Skincare,Shampoo,9688.82,1,15.0,1453.32,175.01,8410.51,8245.91,164.6,Cash on Delivery,Returned,2023-02-16,2023-02-25,3.9
ORD-1047099,CUST-20596,Liam Reddy,Female,58.0,Regular,United Kingdom,England,Birmingham,Sports,Outdoor,Dumbbell Set,9108.62,2,10.0,1821.72,262.94,16658.46,14509.03,2149.43,Wallet,Delivered,2024-01-16,2024-01-26,4.3
ORD-1047100,CUST-12818,James Reddy,,57.0,Regular,United States,California,Los Angeles,Electronics,Wearable,Tablet,52499.27,4,15.0,31499.56,312.97,178810.49,183658.74,-4848.25,Net Banking,Returned,2024-08-03,2024-08-09,4.1
ORD-1047101,CUST-11739,Aarav Johnson,Male,39.0,Regular,India,Gujarat,Ahmedabad,Fashion,Men,Shoes,1851.09,2,0.0,0.0,203.25,3905.43,2813.8,1091.63,Wallet,Cancelled,2025-09-01,2025-09-08,
ORD-1047102,CUST-16960,Aarav Taylor,Female,62.0,Premium,India,Karnataka,Bengaluru,Beauty,Haircare,Face Cream,9195.26,1,10.0,919.53,154.95,8430.68,6458.17,1972.51,UPI,Delivered,2025-07-26,2025-07-31,3.5
ORD-1047103,CUST-13597,Arjun Brown,Female,34.0,Regular,India,Karnataka,Bengaluru,Grocery,Food,Cooking Oil,2848.64,2,10.0,569.73,120.93,5248.48,5106.7,141.78,Credit Card,Delivered,2023-05-03,2023-05-08,3.7
ORD-1047104,CUST-16737,Olivia Sharma,Female,49.0,,United States,Illinois,Chicago,Fashion,Accessories,Jacket,7974.85,2,20.0,3189.94,401.37,13161.13,11557.23,1603.9,Cash on Delivery,Delivered,2025-12-09,2025-12-13,4.1
ORD-1047105,CUST-16096,Sophia Wilson,Male,29.0,Regular,India,Delhi,Delhi,Fashion,Women,Dress,5214.01,1,5.0,260.7,141.82,5095.13,4398.16,696.97,Wallet,Delivered,2026-04-29,,3.0
ORD-1047106,CUST-12127,Saurabh Johnson,,66.0, Regular ,United Kingdom,England,Liverpool,Fashion,Women,T-Shirt,7878.44,5,30.0,11817.66,373.13,27947.67,25682.25,2265.42,Debit Card,Delivered,2023-01-19,2023-01-27,
ORD-1047107,CUST-12097,Vivaan Kumar,Female,33.0,Regular,India,Tamil Nadu,Chennai,Sports,Fitness,Yoga Mat,8225.57,1,10.0,822.56,172.12,7575.13,6322.17,1252.96,Debit Card,Delivered,2025-10-20,2025-10-23,5.0
ORD-1047108,CUST-10836,Aditya Kumar,Male,48.0,Regular,United States,California,Los Angeles,Grocery,Beverages,Cooking Oil,1824.47,1,10.0,182.45,181.52,1823.54,1715.81,107.73,Debit Card,Delivered,2026-03-13,2026-03-18,3.2
ORD-1047109,CUST-32159,James Kumar,Female,68.0,VIP,India,Karnataka,Bengaluru,Electronics,Computer,Smartwatch,60734.75,2,10.0,12146.95,114.13,109436.68,110090.75,-654.07,Cash on Delivery,Delivered,2026-02-01,2026-02-07,2.3
ORD-1047110,CUST-24595,Neha Patel,Female,31.0,Premium,India,Gujarat,Ahmedabad,Sports,Team Sports,Yoga Mat,5572.06,2,20.0,2228.82,130.17,9045.47,8486.47,559.0,Debit Card,Delivered,2025-04-02,2025-04-03,4.1
ORD-1047111,CUST-12984,Sophia Reddy,Female,42.0,VIP,Canada,Alberta,Calgary,Sports,Team Sports,Football,,3,10.0,4143.79,258.64,37552.71,29803.57,7749.14,Debit Card,Delivered,2025-09-29,2025-10-07,4.1
ORD-1047112,CUST-25917,Vivaan Smith,Male,62.0,Regular,United Kingdom,England,Liverpool,Fashion,,Jeans,4791.98,5,20.0,4791.98,285.6,19453.52,17362.28,2091.24,Credit Card,Delivered,2026-03-10,2026-03-15,4.4
ORD-1047113,CUST-24496,Noah Patel,Female,34.0,Regular,United States,Illinois,Chicago,Sports,Team Sports,Football,14363.03,2,10.0,2872.61,299.07,26152.52,23921.08,2231.44,Debit Card,Delivered,2025-07-31,2025-08-09,5.0
ORD-1047114,CUST-10575,Liam Brown,Female,37.0,Regular,United Kingdom,England,Birmingham,Sports,Outdoor,Yoga Mat,3644.61,1,5.0,182.23,185.74,3648.12,3076.64,571.48,Credit Card,Delivered,2024-08-10,2024-08-17,
ORD-1047115,CUST-18898,Ava Wilson,Male,26.0,Regular,India,Gujarat,Ahmedabad,Grocery,Food,Dry Fruits,1312.83,2,15.0,393.85,183.69,2415.5,2483.85,-68.35,Credit Card,Delivered,2025-11-21,2025-11-23,3.8
ORD-1047116,CUST-28938,James Reddy,Female,34.0,Regular,Canada,Quebec,Montreal,Grocery,Household,Coffee,127.08,2,0.0,0.0,374.12,628.28,375.35,252.93,UPI,Cancelled,2023-08-15,2023-08-25,4.5
ORD-1047117,CUST-28964,Kavya Reddy,Male,31.0,Regular,India,Maharashtra,Pune,Sports,Team Sports,Cricket Bat,2926.78,1,5.0,146.34,193.21,2973.65,2642.66,330.99,Wallet,Delivered,2025-01-20,2025-01-24,4.1
